,empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.address,extra.last_updated,extra.payment,extra.payment-terminal,extra.renting,extra.returning,extra.uid,network.id,extra.ebikes,extra.has_ebikes,extra.bike_uids,extra.number,extra.slots
3691,13.0,4.0,d7ff47c2535184bd63ea537a209678c2,41.871737,-87.65103,Morgan St & Polk St,2022-10-26T05:38:43.065000Z,,1666762653.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a8711c-a135-11e9-9cda-0a87ae2ba916,divvy,3.0,True,,,
3692,23.0,2.0,5638331eed58a899a85db4936c4dd530,41.954245,-87.654406,Sheridan Rd & Irving Park Rd,2022-10-26T05:38:42.698000Z,,1666762649.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a86c05-a135-11e9-9cda-0a87ae2ba916,divvy,2.0,True,,,
3693,13.0,2.0,2e659e2ffcf0615e0e6b99dc9a289db0,41.963004,-87.684781,Lincoln Ave & Sunnyside Ave,2022-10-26T05:38:42.696000Z,,1666762685.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a87b3f-a135-11e9-9cda-0a87ae2ba916,divvy,2.0,True,,,
3694,7.0,5.0,46fb487aa8b25457f97620b7a350e47f,41.967094,-87.679028,Damen Ave & Leland Ave,2022-10-26T05:38:42.298000Z,,1666762614.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a87631-a135-11e9-9cda-0a87ae2ba916,divvy,4.0,True,,,
3695,15.0,15.0,ffb325b7c243d0632e325b0394fd57c5,41.963982,-87.638181,Montrose Harbor,2022-10-26T05:38:42.742000Z,,1666762640.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a8999a-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3696,16.0,1.0,3ee86a2136b47bc297fd017366cf5d38,41.795264,-87.596471,Woodlawn Ave & 55th St,2022-10-26T05:38:43.094000Z,,1666762686.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a89488-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3697,6.0,2.0,420834a97c833637964e85c31a304e07,42.016977,-87.677725,Wolcott Ave & Fargo Ave,2022-10-26T05:38:42.577000Z,,1666762670.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b0e141-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3698,6.0,5.0,d457a7b9da5c491a96d3fcc322fa764c,41.885502,-87.716866,Conservatory Dr & Lake St,2022-10-26T05:38:42.263000Z,,1666762608.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b0dc1f-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3699,5.0,8.0,a30f2d2ae75095b65bf6d2e66f1b84c6,41.91402671273,-87.705126462,Albany Ave & Bloomingdale Ave,2022-10-26T05:38:42.697000Z,,1666762659.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b0bd42-a135-11e9-9cda-0a87ae2ba916,divvy,5.0,True,,,
3700,1.0,9.0,280d3f433457518f47a6032f21cfc3b9,41.90270659438,-87.709219571,Spaulding Ave & Division St,2022-10-26T05:38:42.910000Z,,1666762678.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b0b801-a135-11e9-9cda-0a87ae2ba916,divvy,9.0,True,,,
3701,8.0,10.0,fd73d0206c1622729079dbb05b42a9c5,42.019159,-87.673573,Paulina St & Howard St,2022-10-26T05:38:43.006000Z,,1666762588.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b0d1d5-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3702,7.0,3.0,8e006fe3c7aae38d8b911580132d6798,42.019276,-87.68452,Ridge Blvd & Howard St,2022-10-26T05:38:42.147000Z,,1666762689.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b0ccad-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3703,7.0,4.0,7301e9ce06ba24cc5141c8b8aa202033,42.015963,-87.675005,Clark St & Jarvis Ave,2022-10-26T05:38:42.722000Z,,1666762637.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b0d6ec-a135-11e9-9cda-0a87ae2ba916,divvy,4.0,True,,,
3704,11.0,5.0,0829c47e62afbe8d933ad2bb7da3596a,41.98974251144,-87.6601406209,Broadway & Thorndale Ave,2022-10-26T05:38:42.752000Z,,1666762672.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3af2c5f-a135-11e9-9cda-0a87ae2ba916,divvy,3.0,True,,,
3705,10.0,4.0,3dab58ef1e1744ef51671a1d6710275b,41.884114,-87.654264,Aberdeen St & Randolph St,2022-10-26T05:38:42.151000Z,,1666762678.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b3634c-a135-11e9-9cda-0a87ae2ba916,divvy,2.0,True,,,
3706,7.0,6.0,719ebaf02db9826acaf0b6750e0bc421,41.898203,-87.637536,Orleans St & Chestnut St (NEXT Apts),2022-10-26T05:38:43.115000Z,,1666762676.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b35e21-a135-11e9-9cda-0a87ae2ba916,divvy,4.0,True,,,
3707,16.0,3.0,a1265094788b0c9b9a9979e5d7af216c,41.894877,-87.632326,LaSalle Dr & Huron St,2022-10-26T05:38:42.327000Z,,1666762671.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b3820c-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3708,9.0,4.0,f8df893921cad7a3033d2aecba8ea3b7,41.867491,-87.63219,Delano Ct & Roosevelt Rd,2022-10-26T05:38:42.358000Z,,1666762685.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b37ce0-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3709,11.0,2.0,bcfecf21efac4a9e134773451a0ef83b,41.876268,-87.629155,Dearborn St & Van Buren St,2022-10-26T05:38:42.446000Z,,1666762637.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b372b1-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3710,3.0,7.0,929e2453229c7cc0c9a26d08567211a5,42.001785,-87.688829,Warren Park West,2022-10-26T05:38:42.855000Z,,1666762685.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3ae82e0-a135-11e9-9cda-0a87ae2ba916,divvy,4.0,True,,,
3711,15.0,7.0,eaec65f163adf9e1aa9c5142640fac7c,42.00104377979,-87.6611982433,Sheridan Rd & Loyola Ave,2022-10-26T05:38:42.103000Z,,1666762635.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3ae87fa-a135-11e9-9cda-0a87ae2ba916,divvy,2.0,True,,,
3712,3.0,5.0,b191c5b5d4328ffa3a62fd4ab3b46624,41.99416136902,-87.689438282,Western Ave & Granville Ave,2022-10-26T05:38:43.118000Z,,1666762610.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3ae8d13-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3713,8.0,5.0,d89ac87da12cff16bccfb09abbbd3f7f,41.99925182186,-87.6713773393,Clark St & Schreiber Ave,2022-10-26T05:38:42.142000Z,,1666762685.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3ae923d-a135-11e9-9cda-0a87ae2ba916,divvy,2.0,True,,,
3714,14.0,5.0,a70815c6c4c3e5b9e55268555f37502f,41.9947796884,-87.6602845349,Broadway & Granville Ave,2022-10-26T05:38:42.753000Z,,1666762671.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3af1767-a135-11e9-9cda-0a87ae2ba916,divvy,3.0,True,,,
3715,5.0,5.0,1aae1888731b8b5d9d5fe5736a26ed19,41.99023602867,-87.6933696402,Maplewood Ave & Peterson Ave,2022-10-26T05:38:42.714000Z,,1666762672.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3af1cec-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3716,0.0,10.0,1b97945037671aed3236ad6cca108a0a,41.991178,-87.683593,2112 W Peterson Ave,2022-10-26T05:38:42.730000Z,,1666762694.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3af2216-a135-11e9-9cda-0a87ae2ba916,divvy,6.0,True,,,
3717,5.0,9.0,80d36250e35ecfd6ba4a1fc838de631f,41.8246,-87.61678,MLK Jr Dr & Pershing Rd,2022-10-26T05:38:42.799000Z,,1666762622.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a743ff-a135-11e9-9cda-0a87ae2ba916,divvy,4.0,True,,,
3718,10.0,5.0,c0356c36bcec24ea9b450c92f3e93000,41.856594,-87.627542,State St & 19th St,2022-10-26T05:38:42.450000Z,,1666762675.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a73ef1-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3719,23.0,7.0,4bf1cb33224c2325f441e5851939f452,41.926277,-87.630834,Theater on the Lake,2022-10-26T05:38:42.661000Z,,1666762696.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a739e4-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3720,15.0,20.0,8a1eabf974a6b7f10c0f7a7f163e8dff,41.902973,-87.63128,Clark St & Elm St,2022-10-26T05:38:42.788000Z,,1666762664.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a734ce-a135-11e9-9cda-0a87ae2ba916,divvy,4.0,True,,,
3721,3.0,7.0,7aa892b0b9601e5a7006c86b5443b012,41.90230870122,-87.627690528,Rush St & Cedar St,2022-10-26T05:38:42.629000Z,,1666762684.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a72012-a135-11e9-9cda-0a87ae2ba916,divvy,4.0,True,,,
3722,1.0,6.0,eb6011c268f60cb6a58651900ed513a3,41.855136,-87.654127,May St & Cullerton St,2022-10-26T05:38:43.080000Z,,1666762645.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a71b0a-a135-11e9-9cda-0a87ae2ba916,divvy,2.0,True,,,
3723,9.0,5.0,749986ab25629fb5e203a9cffb7c19c3,41.85795,-87.640826,Clinton St & 18th St,2022-10-26T05:38:43.017000Z,,1666762631.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a715ce-a135-11e9-9cda-0a87ae2ba916,divvy,2.0,True,,,
3724,13.0,0.0,797dcd6034420753ba795394b6f6b0be,41.899181,-87.6722,Wood St & Augusta Blvd,2022-10-26T05:38:42.888000Z,,1666762687.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b481e1-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3725,8.0,5.0,0afcba7f08f63a39fa72a258e90ed786,41.968812,-87.657659,Winthrop Ave & Lawrence Ave,2022-10-26T05:38:43.014000Z,,1666762666.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a93b6d-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3726,8.0,13.0,8e8f4cee797eafe9ef21c449909aa24c,41.903222,-87.634324,Wells St & Elm St,2022-10-26T05:38:42.656000Z,,1666762680.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a7537c-a135-11e9-9cda-0a87ae2ba916,divvy,7.0,True,,,
3727,15.0,4.0,31424354cdac57df090b98f227669356,41.901315,-87.677409,Damen Ave & Thomas St (Augusta Blvd),2022-10-26T05:38:42.164000Z,,1666762586.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a75885-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3728,0.0,10.0,ebec0243f52cb883abf6c915567d3e06,41.906866,-87.626217,Ritchie Ct & Banks St,2022-10-26T05:38:42.539000Z,,1666762680.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a74947-a135-11e9-9cda-0a87ae2ba916,divvy,8.0,True,,,
3729,25.0,5.0,822500f969ca8b9715e0de42d51ec5c9,41.890762,-87.631697,LaSalle St & Illinois St,2022-10-26T05:38:42.352000Z,,1666762614.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a74e60-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3730,3.0,10.0,a45b4812bb6018f9caa886580f8fd48d,41.891795,-87.658751,Ogden Ave & Race Ave,2022-10-26T05:38:42.717000Z,,1666762598.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a767b1-a135-11e9-9cda-0a87ae2ba916,divvy,7.0,True,,,
3731,0.0,10.0,d5e63537e992c35478e54498c774f0e2,41.780595,-87.584846,Cornell Dr & Hayes Dr,2022-10-26T05:38:42.306000Z,,1666762662.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b46d7b-a135-11e9-9cda-0a87ae2ba916,divvy,6.0,True,,,
3732,11.0,0.0,5fd2c149c4fa13f3a52a183f51bd63aa,41.917741,-87.691392,Stave St & Armitage Ave,2022-10-26T05:38:42.749000Z,,1666762597.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a762a1-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3733,5.0,5.0,908d1319212241590a435912ef77575d,41.766,-87.611726,Rhodes Ave & 71st St,2022-10-26T05:38:42.566000Z,,1666762661.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b46866-a135-11e9-9cda-0a87ae2ba916,divvy,2.0,True,,,
3734,11.0,2.0,21cea48e2bd4eee0f3df805e3a2c5b5f,41.92533,-87.6658,Greenview Ave & Fullerton Ave,2022-10-26T05:38:42.570000Z,,1666762626.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a76cb6-a135-11e9-9cda-0a87ae2ba916,divvy,2.0,True,,,
3735,6.0,9.0,92538d77f17b7ec270e44144bc0626c0,41.895501,-87.682017,Leavitt St & Chicago Ave,2022-10-26T05:38:42.370000Z,,1666745564.0,"['key', 'creditcard', 'transitcard']",True,0.0,0.0,a3b48c07-a135-11e9-9cda-0a87ae2ba916,divvy,5.0,True,,,
3736,4.0,7.0,90d1c94f86829864fe4e6c577dd50ad5,41.76663823695,-87.5764501141,Jeffery Blvd & 71st St,2022-10-26T05:38:42.184000Z,,1666762653.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a3983e-a135-11e9-9cda-0a87ae2ba916,divvy,3.0,True,,,
3737,26.0,5.0,7d43da0db1d8358218e32b86a3816a43,41.932418,-87.652705,Wilton Ave & Diversey Pkwy*,2022-10-26T05:38:42.563000Z,,1666762624.0,"['transitcard', 'key', 'creditcard']",True,1.0,1.0,759,divvy,2.0,True,,,
3738,8.0,5.0,bd04e2b3d04c43004098924b479f0816,41.7664094567,-87.5656875719,South Shore Dr & 71st St,2022-10-26T05:38:42.785000Z,,1666762694.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a39d55-a135-11e9-9cda-0a87ae2ba916,divvy,4.0,True,,,
3739,1.0,7.0,947b15686b78bd648a6ffe2b6cf139f5,41.858166,-87.656495,Racine Ave & 18th St,2022-10-26T05:38:42.340000Z,,1666762694.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a3ace6-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3740,7.0,5.0,c084f0bc5eb8211e19ebbe383c0b34e7,41.858086,-87.651073,Morgan St & 18th St,2022-10-26T05:38:42.214000Z,,1666762647.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a3a7b4-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3741,17.0,4.0,0b84766adf0a2f3f800d4f98ee68c532,41.903119,-87.673935,Honore St & Division St,2022-10-26T05:38:42.402000Z,,1666762608.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a3b731-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3742,0.0,6.0,9e5a712bccdc89c8553aaf36b8e44b77,41.868968,-87.659141,Throop St & Taylor St,2022-10-26T05:38:42.746000Z,,1666762658.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a3c174-a135-11e9-9cda-0a87ae2ba916,divvy,5.0,True,,,
3743,24.0,2.0,1419b1b194846c781d1d3772a532eab8,41.8513751729,-87.6188346489,McCormick Place,2022-10-26T05:38:43.023000Z,,1666762618.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a4a202-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3744,14.0,2.0,d27d509fd6bfefb67f2c8ae35cf1f81b,41.799568,-87.594747,Kimbark Ave & 53rd St,2022-10-26T05:38:42.356000Z,,1666762583.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3aaa17b-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3745,7.0,7.0,d26e2a31325b53f74b527bb16f6bb6c7,41.969517,-87.654691,Sheridan Rd & Lawrence Ave,2022-10-26T05:38:43.098000Z,,1666762670.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3aaa68b-a135-11e9-9cda-0a87ae2ba916,divvy,4.0,True,,,
3746,2.0,12.0,3f9652d65929dabd610e65b390e8bf99,41.872187,-87.661501,Loomis St & Lexington St,2022-10-26T05:38:43.132000Z,,1666762646.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3aa9732-a135-11e9-9cda-0a87ae2ba916,divvy,8.0,True,,,
3747,1.0,17.0,e6d761956585e4b845fd7d4e1c235f9b,41.870769,-87.625734,Wabash Ave & 9th St,2022-10-26T05:38:42.322000Z,,1666762647.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3aa9c65-a135-11e9-9cda-0a87ae2ba916,divvy,5.0,True,,,
3748,10.0,8.0,1b2a5a044a8d0fa98e4fd85d43209ff7,41.92154,-87.653818,Sheffield Ave & Webster Ave,2022-10-26T05:38:42.810000Z,,1666762612.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3aabad8-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3749,2.0,12.0,5d082bc9bb684296802f7a488a38a7c1,41.93132,-87.638742,Stockton Dr & Wrightwood Ave,2022-10-26T05:38:42.472000Z,,1666762685.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3aaaba2-a135-11e9-9cda-0a87ae2ba916,divvy,5.0,True,,,
3750,16.0,2.0,f7bea207137603323736e1cc05ed816f,41.788746,-87.601334,Ellis Ave & 58th St,2022-10-26T05:38:42.497000Z,,1666762619.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3aabfe3-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3751,8.0,15.0,a009eb0b5b016f43678efbde10eb0e03,41.932588,-87.636427,DuSable Lake Shore Dr & Diversey Pkwy,2022-10-26T05:38:42.953000Z,,1666762650.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3aac4f9-a135-11e9-9cda-0a87ae2ba916,divvy,7.0,True,,,
3752,9.0,1.0,02349a616939fac8f0c8c6407d246b05,41.82168,-87.6216,Indiana Ave & 40th St,2022-10-26T05:38:43.083000Z,,1666762681.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a7aa0e-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3753,8.0,3.0,caa43edb395873b976d5b588c765a32e,41.809851,-87.616279,MLK Jr Dr & 47th St,2022-10-26T05:38:42.591000Z,,1666762663.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a7a4fc-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3754,15.0,0.0,db60e1029c28db237ece2147b2b51285,41.854109,-87.685838,Western Ave & 21st St,2022-10-26T05:38:42.099000Z,,1666762611.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a7b41d-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3755,10.0,1.0,615a2ad04a4d6f0cea5a440aaf094f3c,41.857901,-87.668745,Paulina St & 18th St,2022-10-26T05:38:43.020000Z,,1666762672.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a7be40-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3756,9.0,2.0,07501be58dc46c1c97fc34e267d589ee,41.794853,-87.618691,Prairie Ave & Garfield Blvd,2022-10-26T05:38:42.355000Z,,1666762646.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a7b936-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3757,11.0,4.0,d98d7958c4aab1ebf98b1afafa51217f,41.84358,-87.645368,Emerald Ave & 28th St,2022-10-26T05:38:42.669000Z,,1666762623.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a7c852-a135-11e9-9cda-0a87ae2ba916,divvy,3.0,True,,,
3758,10.0,2.0,e39f12d016a9b60d8b6a24b38a328b1d,41.847203,-87.646795,Halsted St & Archer Ave,2022-10-26T05:38:42.704000Z,,1666762626.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a7c341-a135-11e9-9cda-0a87ae2ba916,divvy,2.0,True,,,
3759,4.0,2.0,407ba2b52bf4d50723e7574e9a699636,41.849527,-87.640591,Normal Ave & Archer Ave,2022-10-26T05:38:42.392000Z,,1666762673.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a7d279-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3760,19.0,17.0,ca251db283cd0f46ffe302b9a2ffc2f4,41.880958,-87.616743,DuSable Lake Shore Dr & Monroe St,2022-10-26T05:38:42.057000Z,,1666762674.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a4d588-a135-11e9-9cda-0a87ae2ba916,divvy,2.0,True,,,
3761,44.0,5.0,eda649a23d4085da497fe9116739bc40,41.877245,-87.639366,Canal St & Jackson Blvd,2022-10-26T05:38:42.444000Z,,1666762661.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a4d069-a135-11e9-9cda-0a87ae2ba916,divvy,3.0,True,,,
3762,27.0,11.0,26e9f5274b8a1765f183206856aa7f44,41.860384,-87.625813,Wabash Ave & 16th St,2022-10-26T05:38:42.373000Z,,1666762697.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a4c0df-a135-11e9-9cda-0a87ae2ba916,divvy,4.0,True,,,
3763,6.0,1.0,7940eb60b0c3b7483c3462e920a85871,41.747363,-87.580046,South Chicago Ave & Elliot Ave,2022-10-26T05:38:43.001000Z,,1666762637.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b4aa91-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3764,3.0,11.0,cc11da3951db79419203218812c66be2,42.064854,-87.715297,Lincolnwood Dr & Central St,2022-10-26T05:38:42.203000Z,,1666762693.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b4a05c-a135-11e9-9cda-0a87ae2ba916,divvy,3.0,True,,,
3765,9.0,6.0,1a5be6e32360ec69634b232736a6793d,42.023463,-87.699595,Dodge Ave & Mulford St,2022-10-26T05:38:42.716000Z,,1666762656.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b49b4c-a135-11e9-9cda-0a87ae2ba916,divvy,4.0,True,,,
3766,10.0,5.0,d8013d38878755331bd54b2c8b7930c9,42.057044,-87.686554,Evanston Civic Center,2022-10-26T05:38:42.865000Z,,1666762633.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b4963f-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3767,9.0,5.0,e16d4d75c8b3e2c626c68049617a5a9d,42.004583,-87.661406,Sheridan Rd & Columbia Ave,2022-10-26T05:38:42.572000Z,,1666762642.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b49122-a135-11e9-9cda-0a87ae2ba916,divvy,5.0,True,,,
3768,6.0,5.0,9229c29db2e2b29844a0bebeb0a1ac25,41.880121,-87.763238,Central Ave & Madison St,2022-10-26T05:38:42.329000Z,,1666762700.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b1ca28-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3769,7.0,4.0,0b495a7daab1586558cd6ba66247e443,41.875806,-87.755285,Laramie Ave & Gladys Ave,2022-10-26T05:38:42.762000Z,,1666762634.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b1cf80-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3770,8.0,2.0,0acfdd56c4bc483530ecfebfb6e45784,41.880207,-87.755337,Laramie Ave & Madison St,2022-10-26T05:38:42.184000Z,,1666762637.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b148bf-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3771,6.0,3.0,03d1c15054d93c589812b4a63856f784,41.872993,-87.764499,Central Ave & Harrison St,2022-10-26T05:38:42.393000Z,,1666762699.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b1c47b-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3772,8.0,2.0,3afb58d4078b6318938531c64c67bd32,41.823192,-87.676597,Damen Ave & Pershing Rd,2022-10-26T05:38:42.565000Z,,1666762624.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b1e065-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
3773,1.0,7.0,c42f99a4a4495ef7bcd53afb50a714e7,41.823465,-87.665577,Ashland Ave & Pershing Rd,2022-10-26T05:38:42.412000Z,,1666762645.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b1e588-a135-11e9-9cda-0a87ae2ba916,divvy,2.0,True,,,
3774,9.0,2.0,306ac898533a2d97e27a98ef343ed862,41.880281,-87.774453,Austin Blvd & Madison St,2022-10-26T05:38:42.182000Z,,1666762681.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b1d532-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3775,7.0,4.0,a71023fb5337307034da4c1190ccbbb7,41.877917,-87.735737,Kostner Ave & Adams St,2022-10-26T05:38:42.823000Z,,1666762584.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b1db23-a135-11e9-9cda-0a87ae2ba916,divvy,3.0,True,,,
3776,5.0,0.0,d6478db99a9c12a549f355985a299c93,41.823613,-87.650931,Morgan St & Pershing Rd,2022-10-26T05:38:42.216000Z,,1666762648.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b1eaa7-a135-11e9-9cda-0a87ae2ba916,divvy,0.0,True,,,
3777,5.0,4.0,7f81ba9c5c3d9302018bc1780028a564,41.813996,-87.666589,Marshfield Ave & 44th St,2022-10-26T05:38:42.654000Z,,1666762611.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b1efd6-a135-11e9-9cda-0a87ae2ba916,divvy,2.0,True,,,
3778,15.0,7.0,364d58ee59313cba92553197557683b1,41.875885,-87.640795,Clinton St & Tilden St,2022-10-26T05:38:42.168000Z,,1666762594.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3a4b164-a135-11e9-9cda-0a87ae2ba916,divvy,6.0,True,,,
3779,10.0,3.0,db90f83902e01561445319d75dc5ebee,42.025784,-87.684107,Elmwood Ave & Austin St,2022-10-26T05:38:42.965000Z,,1666762626.0,"['key', 'creditcard', 'transitcard']",True,1.0,1.0,a3b2ec43-a135-11e9-9cda-0a87ae2ba916,divvy,1.0,True,,,
